Timestamp,Age,Gender,Living Area,Class,Household Size,To what extent are your Parents involved in your education,Are your Parents literate,What is the highest level of education of your Father,What is the highest level of education of your Mother,Who is more likely to help with your homework,How likely is your Mother to help with your homework,How likely is your Father to help with your homework,How far is your school from your home,What transportation type do you get to school with,Are there famous landmarks where you live,Is the road to your home tarred,Do you have three-square meals every day,How often do you eat vegetables and fruits in your home,How often do you take vitamins,Can you say that you eat balanced diet at home,Do you take breakfast before school,Do you take food/lunch to school,What is your attendance percentage for the last school year/session,How many hours do you spend studying everyday,How many hours do you sleep everyday,How often do you exercise,What after school activities do you engage in? (Tick all that apply.),Do you engage or participate in any extracurricular activities in school,"Are you a part of any club in school? (School clubs like Jet, Press, Red Cross etc.)",Do you participate in debates and school intellectual competitions,Do you participate in sporting activities in school,"Do you have a personal smartphone or device such as laptop, tablet etc.?",Do you have access to Internet services,What is your current exams grade score,Is your academic performance balanced,What is your current position in the overall grade at school
06/06/2025 15:01:21,15 - 20 Years,Male,Semi-Urban,SS 2,4,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
06/06/2025 15:49:46,15 - 20 Years,Male,Semi-Urban,SS,3,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
06/06/2025 16:55:33,15 - 20 Years,Male,Semi-Urban,SS2,Big Or Small,Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Not Often,Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Reading,No,Yes,No,No,Yes,Yes,Between 55 - 65 %,No,Top 5
06/06/2025 16:58:04,10 - 15 Years,Female,Rural,SS3,Small,Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Not Often,Often,No,Yes,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,Reading,No,Yes,Yes,No,Yes,No,Between 45 - 55 %,Yes,Top 5
06/06/2025 17:01:22,10 - 15 Years,Male,Urban,JSS3,Big,Very Involved,No,Waec/Ssce,Waec/Ssce,Father,Not Likely,Not Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Not Often,Very Often,No,Yes,No,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,Sleeping,No,No,Yes,Yes,No,Yes,Between 55 - 65 %,Yes,Top 5
06/06/2025 17:04:01,15 - 20 Years,Female,Semi-Urban,SS3,Big,Very Involved,Yes,Phd,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Very Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Very Often,Very Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Very Often,After School Lessons,Yes,Yes,Yes,Yes,Yes,No,65 & Above,Yes,Top 3
06/06/2025 17:14:34,15 - 20 Years,Male,Rural,SS 1,6,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Sleeping",No,No,No,Yes,No,No,Between 55 - 65 %,No,Top 10
06/06/2025 17:17:56,15 - 20 Years,Female,Semi-Urban,SS 2,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
06/06/2025 17:24:31,15 - 20 Years,Female,Rural,SS 2,5,Involved,Yes,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Playing, Sleeping",No,Yes,No,Yes,No,No,Between 55 - 65 %,No,Top 3
06/06/2025 17:30:44,15 - 20 Years,Female,Semi-Urban,SS 3,5,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 17:37:42,10 - 15 Years,Male,Rural,SS1,Big,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,10 - 40 %,Below 1Hr,4 - 5Hrs,Often,Reading,Yes,Yes,Yes,Yes,Yes,Yes,Below 40 %,Yes,Top 10
06/06/2025 17:46:29,15 - 20 Years,Female,Rural,SS 2,5,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,Yes,Yes,Often,Not Often,No,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,No,Yes,No,No,65 & Above,Yes,Top 10
06/06/2025 17:50:13,15 - 20 Years,Female,Semi-Urban,SS 3,4,Not At All Involved,No,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,Yes,No,Not Often,Not Often,No,No,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,Yes,Yes,Yes,No,No,Between 55 - 65 %,No,Top 10
06/06/2025 17:55:07,10 - 15 Years,Male,Urban,SS 1,6,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,65 & Above,Yes,Top 3
06/06/2025 17:58:36,15 - 20 Years,Female,Semi-Urban,SS 2,3,Very Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 18:05:14,15 - 20 Years,Male,Semi-Urban,SS 2,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Very Often,Very Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
06/06/2025 18:09:36,10 - 15 Years,Male,Rural,SS 1,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Very Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
06/06/2025 18:14:22,10 - 15 Years,Female,Rural,SS 3,3,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Far,Trekking,No,No,No,Often,Not Often,No,No,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 18:37:08,15 - 20 Years,Female,Urban,SS 2,3,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
06/06/2025 18:41:33,15 - 20 Years,Female,Semi-Urban,SS 2,4,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
06/06/2025 18:45:43,10 - 15 Years,Male,Semi-Urban,SS 3,5,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 18:49:16,10 - 15 Years,Male,Semi-Urban,SS 1,8,Not At All Involved,No,Phd,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,No,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Below 1Hr,4 - 5Hrs,Not Often,"Playing, Sleeping",No,No,No,Yes,No,No,Between 55 - 65 %,No,Top 10
06/06/2025 18:55:38,10 - 15 Years,Female,Rural,SS 2,3,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Very Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 5
06/06/2025 18:59:54,15 - 20 Years,Male,Semi-Urban,SS 2,5,Not At All Involved,No,Masters Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,Yes,Not Often,Not Often,Yes,No,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"Playing, Sleeping",No,No,No,No,No,No,65 & Above,No,Top 10
06/06/2025 19:07:52,15 - 20 Years,Female,Semi-Urban,SS 3,3,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,No,No,No,65 & Above,No,Top 10
06/06/2025 19:10:14,10 - 15 Years,Female,Rural,SS 2,4,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
06/06/2025 20:59:58,15 - 20 Years,Male,Rural,SS24,4,Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Not Often,Not Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,Training,Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
06/06/2025 21:00:58,10 - 15 Years,Male,Urban,SS2,5,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Very Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,No,Yes,Not Often,Very Often,Yes,No,Yes,40 - 60 %,Below 1Hr,4 - 5Hrs,Often,After School Lessons,Yes,Yes,Yes,Yes,No,No,Between 45 - 55 %,Yes,Top 5
09/06/2025 09:25:20,15 - 20 Years,Male,Semi-Urban,SS 3,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Very Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
09/06/2025 09:27:31,10 - 15 Years,Female,Semi-Urban,SS 1,6,Involved,No,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"Playing, Reading",Yes,Yes,Yes,Yes,No,No,65 & Above,Yes,Top 10
09/06/2025 09:29:34,15 - 20 Years,Male,Rural,SS 1,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Often,Often,Yes,No,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 09:31:21,15 - 20 Years,Male,Semi-Urban,SS 3,3,Very Involved,Yes,University Or Polytechnic Degree,Masters Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 5
09/06/2025 09:33:01,10 - 15 Years,Female,Urban,SS 2,7,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
09/06/2025 09:52:05,10 - 15 Years,Male,Urban,SS 3,5,Involved,Yes,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
09/06/2025 09:58:10,15 - 20 Years,Male,Urban,SS 3,4,Involved,Yes,Masters Degree,Waec/Ssce,Mother,Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
09/06/2025 09:59:55,5 - 10 Years,Female,Urban,SS1,6,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Very Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Sleeping,Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
09/06/2025 10:00:31,10 - 15 Years,Female,Urban,JSS 3,7,Very Involved,Yes,Masters Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Hawking/Trading, Reading",Yes,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
09/06/2025 10:43:09,15 - 20 Years,Female,Semi-Urban,SS 4,5,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading",No,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
09/06/2025 10:55:42,15 - 20 Years,Female,Urban,SS2,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Not Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,Reading,Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
09/06/2025 11:32:35,15 - 20 Years,Female,Rural,SS2,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Very Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Very Often,Very Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,Sleeping,Yes,Yes,Yes,No,Yes,Yes,65 & Above,Yes,Top 5
09/06/2025 11:42:04,15 - 20 Years,Female,Rural,SS 2,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"Playing, Reading",Yes,Yes,No,Yes,No,No,65 & Above,No,Top 10
09/06/2025 12:39:26,15 - 20 Years,Male,Rural,SS 2,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 13:00:12,10 - 15 Years,Male,Rural,SS 2,7,Not At All Involved,No,Waec/Ssce,Informal Education (Vocational Training),Mother,Likely,Likely,Very Far,Trekking,No,No,No,Often,Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 16:15:33,15 - 20 Years,Female,Rural,SS 1,6,Not At All Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Likely,Likely,Far,Trekking,No,No,No,Not Often,Not Often,No,Yes,No,40 - 60 %,Below 1Hr,6 - 7Hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
09/06/2025 16:22:12,15 - 20 Years,Female,Semi-Urban,SS 2,6,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Below 1Hr,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 16:38:36,10 - 15 Years,Male,Semi-Urban,SS 3,6,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,No,Top 10
09/06/2025 16:50:32,10 - 15 Years,Female,Semi-Urban,SS 3,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,No,No,65 & Above,Yes,Top 3
09/06/2025 17:02:01,15 - 20 Years,Male,Urban,SS 1,6,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
09/06/2025 20:57:53,15 - 20 Years,Male,Urban,BSC,4,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Very Likely,Very Likely,Far,Private Transportation (Parents Car/Vehicle),Yes,No,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
10/06/2025 00:52:57,15 - 20 Years,Male,Rural,SS 2,5,Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,Yes,Yes,No,40 - 60 %,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
10/06/2025 00:59:57,10 - 15 Years,Male,Semi-Urban,SS 2,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:05:57,15 - 20 Years,Male,Semi-Urban,SS 1,4,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Hawking/Trading,No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:14:09,10 - 15 Years,Female,Semi-Urban,SS 3,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:27:54,10 - 15 Years,Female,Semi-Urban,SS 1,3,Not At All Involved,No,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:54:49,15 - 20 Years,Male,Semi-Urban,SS  3,6,Involved,Yes,University Or Polytechnic Degree,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
10/06/2025 02:02:00,15 - 20 Years,Male,Urban,SS 1,5,Very Involved,Yes,Phd,Masters Degree,Mother,Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
10/06/2025 02:12:18,15 - 20 Years,Male,Semi-Urban,SS 2,5,Involved,No,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
11/06/2025 23:09:08,15 - 20 Years,Male,Urban,EMPLOYEE,One,Very Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Not Often,Not Often,Yes,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
13/06/2025 12:18:02,15 - 20 Years,Male,Semi-Urban,SS 2,3,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
